customer_id,WeekStart,spend,R_weeks,F_run,M_run
16574,2011-03-06,0.0,39,0,0.0
16593,2011-03-06,0.0,39,1,4.64
16629,2011-03-06,0.0,39,0,0.0
16656,2011-03-06,0.0,39,3,93.22133333333332
16659,2011-03-06,0.0,39,0,0.0
16665,2011-03-06,0.0,39,1,9.026666666666667
16666,2011-03-06,0.0,39,0,0.0
16669,2011-03-06,0.0,39,0,0.0
16672,2011-03-06,0.0,39,0,0.0
16680,2011-03-06,0.0,39,0,0.0
16682,2011-03-06,0.0,39,0,0.0
16700,2011-03-06,0.0,39,3,85.22000000000001
16706,2011-03-06,0.0,39,0,0.0
16722,2011-03-06,0.0,39,3,74.25866666666667
16723,2011-03-06,0.0,39,0,0.0
16725,2011-03-06,0.0,39,7,52.068
16727,2011-03-06,0.0,39,1,18.187999999999995
16729,2011-03-06,0.0,39,0,0.0
16735,2011-03-06,0.0,39,1,44.02400000000001
16775,2011-03-06,0.0,39,3,38.47333333333333
16805,2011-03-06,0.0,39,1,14.317999999999996
16813,2011-03-06,0.0,39,0,0.0
16825,2011-03-06,0.0,39,0,0.0
16826,2011-03-06,0.0,39,0,0.0
16850,2011-03-06,0.0,39,1,22.160666666666664
16858,2011-03-06,0.0,39,1,25.046000000000003
16859,2011-03-06,0.0,39,0,0.0
16887,2011-03-06,0.0,39,0,0.0
16893,2011-03-06,0.0,39,1,9.728666666666667
16895,2011-03-06,0.0,39,0,0.0
16898,2011-03-06,0.0,39,1,7.738666666666668
16918,2011-03-06,0.0,39,1,18.38533333333333
16947,2011-03-06,0.0,39,0,0.0
16949,2011-03-06,0.0,39,1,4.961333333333333
16950,2011-03-06,0.0,39,1,11.466666666666669
16955,2011-03-06,0.0,39,3,23.66533333333333
16979,2011-03-06,0.0,39,1,23.143333333333327
16998,2011-03-06,0.0,39,1,6.0
17007,2011-03-06,0.0,39,2,13.808000000000002
17019,2011-03-06,0.0,39,2,41.99400000000001
17029,2011-03-06,0.0,39,0,0.0
17030,2011-03-06,0.0,39,0,0.0
17037,2011-03-06,0.0,39,0,0.0
17058,2011-03-06,0.0,39,0,0.0
17070,2011-03-06,0.0,39,0,0.0
17071,2011-03-06,0.0,39,1,20.57
17073,2011-03-06,0.0,39,0,0.0
17088,2011-03-06,0.0,39,0,0.0
17090,2011-03-06,0.0,39,2,30.800000000000004
17095,2011-03-06,0.0,39,2,36.264
17109,2011-03-06,0.0,39,0,0.0
17131,2011-03-06,0.0,39,0,0.0
17135,2011-03-06,0.0,39,2,33.370000000000005
17139,2011-03-06,0.0,39,1,175.95866666666677
17158,2011-03-06,0.0,39,1,27.585999999999995
17183,2011-03-06,0.0,39,0,0.0
17189,2011-03-06,0.0,39,1,15.147999999999996
17193,2011-03-06,0.0,39,0,0.0
17223,2011-03-06,0.0,39,2,28.452666666666666
17229,2011-03-06,0.0,39,0,0.0
17230,2011-03-06,0.0,39,7,229.0006666666667
17272,2011-03-06,0.0,39,0,0.0
17303,2011-03-06,0.0,39,1,16.66933333333333
17338,2011-03-06,0.0,39,3,177.07666666666674
17347,2011-03-06,0.0,39,0,0.0
17362,2011-03-06,0.0,39,1,10.0
17379,2011-03-06,0.0,39,0,0.0
17420,2011-03-06,0.0,39,1,8.723333333333333
17422,2011-03-06,0.0,39,1,21.416666666666668
17427,2011-03-06,0.0,39,0,0.0
17454,2011-03-06,0.0,39,2,19.873333333333335
17461,2011-03-06,0.0,39,0,0.0
17462,2011-03-06,0.0,39,1,30.894
17464,2011-03-06,0.0,39,0,0.0
17469,2011-03-06,0.0,39,0,0.0
17486,2011-03-06,0.0,39,0,0.0
17490,2011-03-06,0.0,39,0,0.0
17505,2011-03-06,0.0,39,0,0.0
17510,2011-03-06,0.0,39,0,0.0
17527,2011-03-06,0.0,39,0,0.0
17556,2011-03-06,0.0,39,0,0.0
17562,2011-03-06,0.0,39,0,0.0
17564,2011-03-06,0.0,39,0,0.0
17566,2011-03-06,0.0,39,0,0.0
17580,2011-03-06,0.0,39,2,11.201333333333336
17585,2011-03-06,0.0,39,1,27.854000000000003
17591,2011-03-06,0.0,39,3,57.84733333333333
17603,2011-03-06,0.0,39,0,0.0
17615,2011-03-06,0.0,39,0,0.0
17621,2011-03-06,0.0,39,2,60.11866666666666
17625,2011-03-06,0.0,39,0,0.0
17658,2011-03-06,0.0,39,0,0.0
17670,2011-03-06,0.0,39,0,0.0
17674,2011-03-06,0.0,39,1,20.044
17686,2011-03-06,0.0,39,1,106.174
17690,2011-03-06,0.0,39,5,105.56
17695,2011-03-06,0.0,39,0,0.0
17697,2011-03-06,0.0,39,0,0.0
17701,2011-03-06,0.0,39,0,0.0
17704,2011-03-06,0.0,39,0,0.0
17711,2011-03-06,0.0,39,1,14.702000000000002
17722,2011-03-06,0.0,39,2,116.23866666666667
17733,2011-03-06,0.0,39,0,0.0
17747,2011-03-06,0.0,39,0,0.0
17763,2011-03-06,0.0,39,0,0.0
17764,2011-03-06,0.0,39,0,0.0
17765,2011-03-06,0.0,39,0,0.0
17767,2011-03-06,0.0,39,0,0.0
17771,2011-03-06,0.0,39,1,7.720000000000001
17787,2011-03-06,0.0,39,3,114.41133333333332
17789,2011-03-06,0.0,39,1,15.06
17795,2011-03-06,0.0,39,0,0.0
17830,2011-03-06,0.0,39,1,12.566666666666666
17885,2011-03-06,0.0,39,0,0.0
17889,2011-03-06,0.0,39,1,6.790000000000001
17898,2011-03-06,0.0,39,0,0.0
17905,2011-03-06,0.0,39,2,26.276666666666664
17921,2011-03-06,0.0,39,0,0.0
17929,2011-03-06,0.0,39,1,13.080000000000002
17935,2011-03-06,0.0,39,0,0.0
17957,2011-03-06,0.0,39,0,0.0
17964,2011-03-06,0.0,39,1,17.45066666666667
17967,2011-03-06,0.0,39,1,8.204666666666668
17969,2011-03-06,0.0,39,1,8.346666666666668
17976,2011-03-06,0.0,39,1,23.545999999999996
17995,2011-03-06,0.0,39,1,5.073333333333333
18013,2011-03-06,0.0,39,0,0.0
18018,2011-03-06,0.0,39,0,0.0
18045,2011-03-06,0.0,39,0,0.0
18065,2011-03-06,0.0,39,3,50.00333333333333
18075,2011-03-06,0.0,39,4,57.83333333333334
18088,2011-03-06,0.0,39,0,0.0
18093,2011-03-06,0.0,39,2,74.50133333333333
18101,2011-03-06,0.0,39,0,0.0
18102,2011-03-06,0.0,39,7,2651.0726666666665
18106,2011-03-06,0.0,39,1,28.713333333333324
18127,2011-03-06,0.0,39,0,0.0
18161,2011-03-06,0.0,39,1,20.102
18193,2011-03-06,0.0,39,0,0.0
18204,2011-03-06,0.0,39,0,0.0
18240,2011-03-06,0.0,39,0,0.0
18245,2011-03-06,0.0,39,2,53.66066666666667
18251,2011-03-06,0.0,39,0,0.0
18262,2011-03-06,0.0,39,0,0.0
18265,2011-03-06,0.0,39,0,0.0
18269,2011-03-06,0.0,39,1,11.24
18287,2011-03-06,0.0,39,0,0.0
12383,2011-03-13,357.06999999999994,38,3,100.559375
12514,2011-03-13,1017.6800000000002,38,1,63.60500000000001
12712,2011-03-13,300.70000000000005,38,6,97.214375
13027,2011-03-13,384.0,38,2,114.0
13089,2011-03-13,961.5599999999998,38,27,1111.6956249999998
13216,2011-03-13,333.74,38,1,20.85875
13261,2011-03-13,99.0,38,2,59.00625
13263,2011-03-13,308.08999999999975,38,3,54.79874999999995
13394,2011-03-13,320.41999999999996,38,2,39.63625
13468,2011-03-13,113.35,38,12,130.93875
13700,2011-03-13,301.04000000000013,38,3,28.565625000000004
13854,2011-03-13,292.3,38,9,180.67875
14035,2011-03-13,398.98,38,2,43.786249999999995
14713,2011-03-13,136.57,38,5,56.85062500000001
14800,2011-03-13,629.25,38,4,149.19312499999998
14810,2011-03-13,129.46,38,5,48.359375
15061,2011-03-13,946.6799999999998,38,23,1529.42625
15648,2011-03-13,316.85,38,1,19.803125
15695,2011-03-13,409.9800000000001,38,2,25.623750000000005
15971,2011-03-13,184.5,38,3,66.46875
16029,2011-03-13,1411.2000000000005,38,17,1303.9668749999998
16353,2011-03-13,175.72000000000003,38,9,91.9325
16511,2011-03-13,340.75,38,1,21.296875
16570,2011-03-13,454.08,38,2,56.508750000000006
16656,2011-03-13,357.12,38,4,109.715
16672,2011-03-13,1175.44,38,1,73.465
17591,2011-03-13,326.04,38,4,74.609375
17921,2011-03-13,280.56999999999994,38,1,17.535624999999996
12353,2011-03-13,0.0,38,0,0.0
12359,2011-03-13,0.0,38,2,149.15062500000005
12364,2011-03-13,0.0,38,0,0.0
12391,2011-03-13,0.0,38,0,0.0
12394,2011-03-13,0.0,38,0,0.0
12401,2011-03-13,0.0,38,1,5.26875
12405,2011-03-13,0.0,38,0,0.0
12413,2011-03-13,0.0,38,1,29.953125000000004
12432,2011-03-13,0.0,38,0,0.0
12436,2011-03-13,0.0,38,0,0.0
12448,2011-03-13,0.0,38,0,0.0
12454,2011-03-13,0.0,38,0,0.0
12483,2011-03-13,0.0,38,1,34.2225
12494,2011-03-13,0.0,38,3,19.534375
12497,2011-03-13,0.0,38,0,0.0
12506,2011-03-13,0.0,38,0,0.0
12524,2011-03-13,0.0,38,3,83.635625
12534,2011-03-13,0.0,38,0,0.0
12556,2011-03-13,0.0,38,0,0.0
12561,2011-03-13,0.0,38,1,14.928125
12572,2011-03-13,0.0,38,0,0.0
12574,2011-03-13,0.0,38,1,13.653125
12576,2011-03-13,0.0,38,1,16.678125
12579,2011-03-13,0.0,38,0,0.0
12599,2011-03-13,0.0,38,2,19.52875
12604,2011-03-13,0.0,38,0,0.0
12624,2011-03-13,0.0,38,0,0.0
12643,2011-03-13,0.0,38,1,54.45
12656,2011-03-13,0.0,38,0,0.0
12658,2011-03-13,0.0,38,0,0.0
12667,2011-03-13,0.0,38,0,0.0
12668,2011-03-13,0.0,38,2,92.479375
12676,2011-03-13,0.0,38,1,31.84375
12683,2011-03-13,0.0,38,4,134.21374999999998
12689,2011-03-13,0.0,38,0,0.0
12691,2011-03-13,0.0,38,3,25.3875
12710,2011-03-13,0.0,38,0,0.0
12726,2011-03-13,0.0,38,2,35.74125
12729,2011-03-13,0.0,38,0,0.0
12752,2011-03-13,0.0,38,0,0.0
12763,2011-03-13,0.0,38,1,20.005
12770,2011-03-13,0.0,38,0,0.0
12775,2011-03-13,0.0,38,1,13.403125
12794,2011-03-13,0.0,38,0,0.0
12811,2011-03-13,0.0,38,1,15.015625
12827,2011-03-13,0.0,38,0,0.0
12834,2011-03-13,0.0,38,1,19.52375
12857,2011-03-13,0.0,38,1,50.1
12864,2011-03-13,0.0,38,0,0.0
12871,2011-03-13,0.0,38,0,0.0
12877,2011-03-13,0.0,38,3,20.59125
12906,2011-03-13,0.0,38,0,0.0
12920,2011-03-13,0.0,38,0,0.0
12921,2011-03-13,0.0,38,7,198.3362500000001
12925,2011-03-13,0.0,38,0,0.0
12948,2011-03-13,0.0,38,0,0.0
12953,2011-03-13,0.0,38,0,0.0
12970,2011-03-13,0.0,38,2,1.4874999999999998
12982,2011-03-13,0.0,38,0,0.0
12988,2011-03-13,0.0,38,1,33.4575
12999,2011-03-13,0.0,38,0,0.0
13001,2011-03-13,0.0,38,5,255.79124999999993
13012,2011-03-13,0.0,38,1,23.579375
13018,2011-03-13,0.0,38,2,40.153125
13033,2011-03-13,0.0,38,1,11.909375
13126,2011-03-13,0.0,38,4,47.328125
13132,2011-03-13,0.0,38,0,0.0
13176,2011-03-13,0.0,38,0,0.0
13208,2011-03-13,0.0,38,1,10.528125
13212,2011-03-13,0.0,38,0,0.0
13223,2011-03-13,0.0,38,0,0.0
13228,2011-03-13,0.0,38,0,0.0
13235,2011-03-13,0.0,38,0,0.0
13242,2011-03-13,0.0,38,0,0.0
13244,2011-03-13,0.0,38,0,0.0
13247,2011-03-13,0.0,38,0,0.0
13258,2011-03-13,0.0,38,0,0.0
13262,2011-03-13,0.0,38,0,0.0
13269,2011-03-13,0.0,38,2,41.385625000000005
13271,2011-03-13,0.0,38,0,0.0
13292,2011-03-13,0.0,38,1,15.598125
13332,2011-03-13,0.0,38,0,0.0
13349,2011-03-13,0.0,38,0,0.0
13350,2011-03-13,0.0,38,0,0.0
13364,2011-03-13,0.0,38,0,0.0
13397,2011-03-13,0.0,38,2,37.610625
13411,2011-03-13,0.0,38,0,0.0
13430,2011-03-13,0.0,38,0,0.0
13439,2011-03-13,0.0,38,0,0.0
13450,2011-03-13,0.0,38,0,0.0
13453,2011-03-13,0.0,38,1,11.5625
13455,2011-03-13,0.0,38,1,43.30875
13461,2011-03-13,0.0,38,0,0.0
13462,2011-03-13,0.0,38,0,0.0
13481,2011-03-13,0.0,38,0,0.0
13485,2011-03-13,0.0,38,0,0.0
13489,2011-03-13,0.0,38,2,14.73
13508,2011-03-13,0.0,38,0,0.0
13519,2011-03-13,0.0,38,0,0.0
13524,2011-03-13,0.0,38,0,0.0
13536,2011-03-13,0.0,38,0,0.0
13563,2011-03-13,0.0,38,0,0.0
13572,2011-03-13,0.0,38,0,0.0
13573,2011-03-13,0.0,38,0,0.0
13599,2011-03-13,0.0,38,4,81.40937500000001
13600,2011-03-13,0.0,38,1,13.72
13611,2011-03-13,0.0,38,1,18.946875
13618,2011-03-13,0.0,38,0,0.0
13626,2011-03-13,0.0,38,0,0.0
13644,2011-03-13,0.0,38,0,0.0
13663,2011-03-13,0.0,38,0,0.0
13666,2011-03-13,0.0,38,2,4.003125000000001
13703,2011-03-13,0.0,38,1,6.21875
13739,2011-03-13,0.0,38,0,0.0
13743,2011-03-13,0.0,38,0,0.0
13758,2011-03-13,0.0,38,3,71.328125
13761,2011-03-13,0.0,38,0,0.0
13774,2011-03-13,0.0,38,0,0.0
13778,2011-03-13,0.0,38,0,0.0
13784,2011-03-13,0.0,38,4,26.649375
13799,2011-03-13,0.0,38,1,21.35625
13819,2011-03-13,0.0,38,3,71.271875
13826,2011-03-13,0.0,38,0,0.0
13832,2011-03-13,0.0,38,0,0.0
13835,2011-03-13,0.0,38,0,0.0
13838,2011-03-13,0.0,38,1,14.881874999999992
13856,2011-03-13,0.0,38,0,0.0
13862,2011-03-13,0.0,38,2,42.428125
13865,2011-03-13,0.0,38,1,7.706250000000001
13871,2011-03-13,0.0,38,2,53.35000000000001
13885,2011-03-13,0.0,38,0,0.0
13895,2011-03-13,0.0,38,0,0.0
13904,2011-03-13,0.0,38,1,12.569999999999997
13918,2011-03-13,0.0,38,0,0.0
13934,2011-03-13,0.0,38,0,0.0
13939,2011-03-13,0.0,38,1,11.531249999999998
13947,2011-03-13,0.0,38,0,0.0
13953,2011-03-13,0.0,38,2,62.5
13967,2011-03-13,0.0,38,0,0.0
13988,2011-03-13,0.0,38,0,0.0
14000,2011-03-13,0.0,38,0,0.0
14012,2011-03-13,0.0,38,1,20.55
14013,2011-03-13,0.0,38,1,7.40625
14014,2011-03-13,0.0,38,0,0.0
14055,2011-03-13,0.0,38,0,0.0
14057,2011-03-13,0.0,38,5,121.439375
14062,2011-03-13,0.0,38,4,193.524375
14067,2011-03-13,0.0,38,0,0.0
14078,2011-03-13,0.0,38,2,19.143125
14090,2011-03-13,0.0,38,1,4.7700000000000005
14093,2011-03-13,0.0,38,0,0.0
14109,2011-03-13,0.0,38,0,0.0
14116,2011-03-13,0.0,38,0,0.0
14142,2011-03-13,0.0,38,1,19.488125000000004
14150,2011-03-13,0.0,38,1,19.13625
14154,2011-03-13,0.0,38,0,0.0
14158,2011-03-13,0.0,38,0,0.0
14163,2011-03-13,0.0,38,0,0.0
14175,2011-03-13,0.0,38,1,20.16125
14178,2011-03-13,0.0,38,0,0.0
14184,2011-03-13,0.0,38,0,0.0
14219,2011-03-13,0.0,38,0,0.0
14243,2011-03-13,0.0,38,4,71.2375
14267,2011-03-13,0.0,38,0,0.0
14276,2011-03-13,0.0,38,1,21.324999999999996
14304,2011-03-13,0.0,38,0,0.0
14307,2011-03-13,0.0,38,2,79.41
14309,2011-03-13,0.0,38,3,36.774375000000006
14359,2011-03-13,0.0,38,0,0.0
14442,2011-03-13,0.0,38,1,42.22375
14443,2011-03-13,0.0,38,2,38.025
14452,2011-03-13,0.0,38,0,0.0
14456,2011-03-13,0.0,38,0,0.0
14457,2011-03-13,0.0,38,1,7.1025
14465,2011-03-13,0.0,38,1,37.33125
14479,2011-03-13,0.0,38,1,10.9
14548,2011-03-13,0.0,38,1,20.4
14554,2011-03-13,0.0,38,0,0.0
14565,2011-03-13,0.0,38,1,72.96312500000003
14587,2011-03-13,0.0,38,4,45.42125
14649,2011-03-13,0.0,38,0,0.0
14665,2011-03-13,0.0,38,3,45.72875
14666,2011-03-13,0.0,38,0,0.0
14687,2011-03-13,0.0,38,0,0.0
14709,2011-03-13,0.0,38,3,73.95625000000001
14723,2011-03-13,0.0,38,3,29.437499999999993
14752,2011-03-13,0.0,38,0,0.0
14764,2011-03-13,0.0,38,0,0.0
14766,2011-03-13,0.0,38,1,11.275
14775,2011-03-13,0.0,38,1,25.409999999999997
14780,2011-03-13,0.0,38,0,0.0
14795,2011-03-13,0.0,38,0,0.0
14796,2011-03-13,0.0,38,6,143.018125
14818,2011-03-13,0.0,38,0,0.0
14829,2011-03-13,0.0,38,2,24.083125000000003
14837,2011-03-13,0.0,38,0,0.0
14883,2011-03-13,0.0,38,0,0.0
14896,2011-03-13,0.0,38,1,16.076249999999998
14924,2011-03-13,0.0,38,0,0.0
14957,2011-03-13,0.0,38,0,0.0
14961,2011-03-13,0.0,38,3,131.43937499999998
14963,2011-03-13,0.0,38,0,0.0
14971,2011-03-13,0.0,38,0,0.0
14974,2011-03-13,0.0,38,0,0.0
14984,2011-03-13,0.0,38,0,0.0
14998,2011-03-13,0.0,38,0,0.0
15018,2011-03-13,0.0,38,1,6.953125
15022,2011-03-13,0.0,38,0,0.0
15034,2011-03-13,0.0,38,3,104.56937500000002
15046,2011-03-13,0.0,38,5,76.81499999999998
15051,2011-03-13,0.0,38,0,0.0
15066,2011-03-13,0.0,38,0,0.0
15073,2011-03-13,0.0,38,0,0.0
15090,2011-03-13,0.0,38,1,23.832500000000003
15100,2011-03-13,0.0,38,3,54.75
15109,2011-03-13,0.0,38,0,0.0
15134,2011-03-13,0.0,38,0,0.0
15139,2011-03-13,0.0,38,1,7.631250000000001
15204,2011-03-13,0.0,38,1,19.786250000000003
15214,2011-03-13,0.0,38,0,0.0
15221,2011-03-13,0.0,38,1,25.203125
15246,2011-03-13,0.0,38,1,11.625000000000002
15247,2011-03-13,0.0,38,0,0.0
15256,2011-03-13,0.0,38,0,0.0
15258,2011-03-13,0.0,38,0,0.0
15298,2011-03-13,0.0,38,3,54.567499999999995
15325,2011-03-13,0.0,38,0,0.0
15332,2011-03-13,0.0,38,4,103.81625
15335,2011-03-13,0.0,38,0,0.0
15356,2011-03-13,0.0,38,3,38.733124999999994
15361,2011-03-13,0.0,38,1,26.182500000000005
15366,2011-03-13,0.0,38,1,6.59625
15384,2011-03-13,0.0,38,1,18.973125
15385,2011-03-13,0.0,38,0,0.0
15392,2011-03-13,0.0,38,1,21.18624999999999
15400,2011-03-13,0.0,38,1,21.63125
15402,2011-03-13,0.0,38,0,0.0
15407,2011-03-13,0.0,38,1,10.3125
15437,2011-03-13,0.0,38,0,0.0
15447,2011-03-13,0.0,38,1,9.698125
15456,2011-03-13,0.0,38,3,27.95125
15488,2011-03-13,0.0,38,0,0.0
15492,2011-03-13,0.0,38,0,0.0
15494,2011-03-13,0.0,38,0,0.0
15510,2011-03-13,0.0,38,1,15.625
15521,2011-03-13,0.0,38,0,0.0
15524,2011-03-13,0.0,38,0,0.0
15529,2011-03-13,0.0,38,4,59.60937500000001
15544,2011-03-13,0.0,38,3,74.945
15569,2011-03-13,0.0,38,1,18.03125
15578,2011-03-13,0.0,38,0,0.0
15593,2011-03-13,0.0,38,0,0.0
15594,2011-03-13,0.0,38,0,0.0
15621,2011-03-13,0.0,38,0,0.0
15622,2011-03-13,0.0,38,1,35.99999999999999
15628,2011-03-13,0.0,38,1,19.94875
15643,2011-03-13,0.0,38,1,21.06875
15646,2011-03-13,0.0,38,1,11.8625
15659,2011-03-13,0.0,38,0,0.0
15675,2011-03-13,0.0,38,1,2.8125
15676,2011-03-13,0.0,38,1,56.112499999999976
15692,2011-03-13,0.0,38,0,0.0
15721,2011-03-13,0.0,38,0,0.0
15737,2011-03-13,0.0,38,0,0.0
15740,2011-03-13,0.0,38,0,0.0
15750,2011-03-13,0.0,38,3,38.28562500000001
15775,2011-03-13,0.0,38,0,0.0
15795,2011-03-13,0.0,38,0,0.0
15799,2011-03-13,0.0,38,1,20.01375
15809,2011-03-13,0.0,38,1,12.425000000000002
15810,2011-03-13,0.0,38,1,23.5825
15843,2011-03-13,0.0,38,1,7.434375
15845,2011-03-13,0.0,38,2,77.03625000000001
15852,2011-03-13,0.0,38,0,0.0
15869,2011-03-13,0.0,38,2,9.3525
15877,2011-03-13,0.0,38,0,0.0
15885,2011-03-13,0.0,38,1,0.9375
15897,2011-03-13,0.0,38,0,0.0
15909,2011-03-13,0.0,38,0,0.0
15925,2011-03-13,0.0,38,0,0.0
15945,2011-03-13,0.0,38,1,11.3125
15953,2011-03-13,0.0,38,3,40.88875
15955,2011-03-13,0.0,38,1,35.77375
15986,2011-03-13,0.0,38,0,0.0
15998,2011-03-13,0.0,38,1,53.961875
16009,2011-03-13,0.0,38,0,0.0
16036,2011-03-13,0.0,38,0,0.0
16050,2011-03-13,0.0,38,0,0.0
16086,2011-03-13,0.0,38,2,17.403125
16092,2011-03-13,0.0,38,0,0.0
16098,2011-03-13,0.0,38,2,53.27499999999999
16099,2011-03-13,0.0,38,0,0.0
16106,2011-03-13,0.0,38,0,0.0
16123,2011-03-13,0.0,38,0,0.0
16142,2011-03-13,0.0,38,0,0.0
16146,2011-03-13,0.0,38,0,0.0
16190,2011-03-13,0.0,38,0,0.0
16193,2011-03-13,0.0,38,0,0.0
16245,2011-03-13,0.0,38,0,0.0
16268,2011-03-13,0.0,38,0,0.0
16281,2011-03-13,0.0,38,0,0.0
16282,2011-03-13,0.0,38,1,10.51875
16322,2011-03-13,0.0,38,0,0.0
16325,2011-03-13,0.0,38,0,0.0
16343,2011-03-13,0.0,38,0,0.0
16356,2011-03-13,0.0,38,1,6.375000000000001
16379,2011-03-13,0.0,38,0,0.0
16402,2011-03-13,0.0,38,1,13.237499999999995
16403,2011-03-13,0.0,38,1,11.09375
16404,2011-03-13,0.0,38,0,0.0
16405,2011-03-13,0.0,38,2,10.453125
16412,2011-03-13,0.0,38,0,0.0
16441,2011-03-13,0.0,38,1,13.1875
16447,2011-03-13,0.0,38,0,0.0
16449,2011-03-13,0.0,38,1,26.043124999999993
16482,2011-03-13,0.0,38,0,0.0
16494,2011-03-13,0.0,38,1,51.65812499999999
16495,2011-03-13,0.0,38,2,15.406875
16500,2011-03-13,0.0,38,1,10.3125
16505,2011-03-13,0.0,38,0,0.0
16517,2011-03-13,0.0,38,1,10.168750000000005
16536,2011-03-13,0.0,38,0,0.0
16549,2011-03-13,0.0,38,1,7.468125000000001
16574,2011-03-13,0.0,38,0,0.0
16593,2011-03-13,0.0,38,1,4.35
16629,2011-03-13,0.0,38,0,0.0
16659,2011-03-13,0.0,38,0,0.0
16665,2011-03-13,0.0,38,1,8.4625
16666,2011-03-13,0.0,38,0,0.0
16669,2011-03-13,0.0,38,0,0.0
16680,2011-03-13,0.0,38,0,0.0
16682,2011-03-13,0.0,38,0,0.0
16700,2011-03-13,0.0,38,3,79.89375000000001
16706,2011-03-13,0.0,38,0,0.0
16722,2011-03-13,0.0,38,3,69.6175
16723,2011-03-13,0.0,38,0,0.0
16725,2011-03-13,0.0,38,7,48.81375
16727,2011-03-13,0.0,38,1,17.051249999999996
16729,2011-03-13,0.0,38,0,0.0
16735,2011-03-13,0.0,38,1,41.27250000000001
16745,2011-03-13,0.0,38,5,110.97
16775,2011-03-13,0.0,38,3,36.068749999999994
16805,2011-03-13,0.0,38,1,13.423124999999995
16813,2011-03-13,0.0,38,0,0.0
16825,2011-03-13,0.0,38,0,0.0
16826,2011-03-13,0.0,38,0,0.0
16850,2011-03-13,0.0,38,1,20.775625
16858,2011-03-13,0.0,38,1,23.480625000000003
16859,2011-03-13,0.0,38,0,0.0
16887,2011-03-13,0.0,38,0,0.0
16893,2011-03-13,0.0,38,1,9.120625000000002
16895,2011-03-13,0.0,38,0,0.0
16898,2011-03-13,0.0,38,1,7.255000000000001
16918,2011-03-13,0.0,38,1,17.23625
16947,2011-03-13,0.0,38,0,0.0
16949,2011-03-13,0.0,38,1,4.65125
16950,2011-03-13,0.0,38,1,10.75
16955,2011-03-13,0.0,38,3,22.18625
16979,2011-03-13,0.0,38,1,21.696874999999995
16998,2011-03-13,0.0,38,1,5.625
17007,2011-03-13,0.0,38,2,12.945000000000002
17019,2011-03-13,0.0,38,2,39.369375000000005
17029,2011-03-13,0.0,38,0,0.0
17030,2011-03-13,0.0,38,0,0.0
17037,2011-03-13,0.0,38,0,0.0
17058,2011-03-13,0.0,38,0,0.0
17070,2011-03-13,0.0,38,0,0.0
17071,2011-03-13,0.0,38,1,19.284375
17073,2011-03-13,0.0,38,0,0.0
17088,2011-03-13,0.0,38,0,0.0
17090,2011-03-13,0.0,38,2,28.875000000000004
17095,2011-03-13,0.0,38,2,33.9975
17109,2011-03-13,0.0,38,0,0.0
17131,2011-03-13,0.0,38,0,0.0
17135,2011-03-13,0.0,38,2,31.284375000000004
17139,2011-03-13,0.0,38,1,164.9612500000001
17158,2011-03-13,0.0,38,1,25.86187499999999
17183,2011-03-13,0.0,38,0,0.0
17189,2011-03-13,0.0,38,1,14.201249999999996
17193,2011-03-13,0.0,38,0,0.0
17223,2011-03-13,0.0,38,2,26.674375
17229,2011-03-13,0.0,38,0,0.0
17230,2011-03-13,0.0,38,7,214.688125
17238,2011-03-13,0.0,38,4,46.363125
17272,2011-03-13,0.0,38,0,0.0
17303,2011-03-13,0.0,38,1,15.627499999999996
17338,2011-03-13,0.0,38,3,166.00937500000006
17347,2011-03-13,0.0,38,0,0.0
17362,2011-03-13,0.0,38,1,9.375
17379,2011-03-13,0.0,38,0,0.0
17420,2011-03-13,0.0,38,1,8.178125
17422,2011-03-13,0.0,38,1,20.078125
17427,2011-03-13,0.0,38,0,0.0
17450,2011-03-13,0.0,38,6,1421.7962499999996
17454,2011-03-13,0.0,38,2,18.63125
17461,2011-03-13,0.0,38,0,0.0
17462,2011-03-13,0.0,38,1,28.963125
17464,2011-03-13,0.0,38,0,0.0
17469,2011-03-13,0.0,38,0,0.0
17486,2011-03-13,0.0,38,0,0.0
17490,2011-03-13,0.0,38,0,0.0
17505,2011-03-13,0.0,38,0,0.0
17510,2011-03-13,0.0,38,0,0.0
17527,2011-03-13,0.0,38,0,0.0
17556,2011-03-13,0.0,38,0,0.0
17562,2011-03-13,0.0,38,0,0.0
17564,2011-03-13,0.0,38,0,0.0
17566,2011-03-13,0.0,38,0,0.0
17580,2011-03-13,0.0,38,2,10.501250000000002
17585,2011-03-13,0.0,38,1,26.113125000000004
17603,2011-03-13,0.0,38,0,0.0
17615,2011-03-13,0.0,38,0,0.0
17621,2011-03-13,0.0,38,2,56.36125
17625,2011-03-13,0.0,38,0,0.0
17639,2011-03-13,0.0,38,1,6.78125
17658,2011-03-13,0.0,38,0,0.0
17670,2011-03-13,0.0,38,0,0.0
17674,2011-03-13,0.0,38,1,18.79125
17686,2011-03-13,0.0,38,1,99.538125
17690,2011-03-13,0.0,38,5,98.9625
17695,2011-03-13,0.0,38,0,0.0
17697,2011-03-13,0.0,38,0,0.0
17701,2011-03-13,0.0,38,0,0.0
17704,2011-03-13,0.0,38,0,0.0
17711,2011-03-13,0.0,38,1,13.783125000000002
17722,2011-03-13,0.0,38,2,108.97375
17733,2011-03-13,0.0,38,0,0.0
